Geneid	control1	control2	control3	control4	necrosis1	necrosis2	necrosis3	necrosis4
FGSG_13135	25	18	5	3	10	12	5	5
FGSG_07350	145	145	23	26	5	5	4	4
FGSG_07351	13	13	0	0	0	0	5	5
FGSG_07352	3	3	1	1	0	0	1	1
FGSG_07353	6	5	3	3	0	0	0	0
FGSG_07354	53	56	4	6	0	0	2	3
FGSG_07355	173	161	55	52	0	0	48	45
FGSG_07356	0	0	0	0	0	0	0	0
FGSG_07357	6	6	0	0	0	0	0	0
FGSG_20670	0	0	2	3	0	0	2	2
FGSG_07358	72	71	14	14	2	2	23	23
FGSG_07359	1241	1242	161	162	3	3	12	12
FGSG_07360	51	54	8	7	0	0	1	1
FGSG_13136	19471	19441	1432	1409	107	104	206	198
FGSG_13137	3896	3905	303	313	47	49	113	110
FGSG_07362	415	410	22	22	5	5	18	18
FGSG_07363	600	600	18	19	1	1	2	2
FGSG_07364	6363	6375	977	965	108	106	210	210
FGSG_07365	635	621	69	62	14	9	30	29
FGSG_07366	549	548	49	50	92	87	64	65
FGSG_20671	6	6	0	0	1	8	0	0
FGSG_13138	0	3	0	0	2	3	0	1
FGSG_07367	46	44	4	5	13	15	21	21
FGSG_07368	3815	3804	278	292	168	166	146	147
FGSG_07369	2869	2864	151	150	248	248	93	93
FGSG_07370	378	368	46	43	10	10	20	19
FGSG_07371	202	202	34	29	1	1	19	17
FGSG_07372	156	156	20	18	0	0	5	5
FGSG_07373	3538	3531	238	232	1	1	4	4
FGSG_13139	32	32	2	2	0	0	0	0
FGSG_13140	6	6	1	1	0	0	0	0
FGSG_07374	127	132	20	26	0	0	0	0
FGSG_07375	81	81	3	3	5	5	7	7
FGSG_07376	0	0	0	0	0	0	0	0
FGSG_07377	2217	2209	153	150	1	1	7	7
FGSG_07378	147	150	7	7	18	18	12	13
FGSG_07379	1915	1907	208	205	3	3	19	21
FGSG_07380	1891	1850	284	279	8	8	59	60
FGSG_07381	552	565	60	56	1	1	9	9
FGSG_07382	2528	2541	345	335	709	701	90	90
FGSG_07383	553	548	65	66	51	47	13	13
FGSG_07384	41	42	2	2	0	0	1	1
FGSG_20038	0	0	0	0	0	0	0	0
FGSG_13141	0	0	0	0	0	0	0	0
FGSG_13142	372	385	24	24	3	3	0	0
FGSG_07386	2	2	1	1	1	1	2	2
FGSG_20672	0	0	0	0	0	0	0	0
FGSG_20673	0	0	0	0	0	0	0	0
FGSG_07387	831	831	99	93	3	3	2	2
FGSG_07388	27	27	3	3	1	1	1	0
FGSG_07389	182	182	11	10	20	20	6	5
FGSG_13143	4	3	3	3	3	3	7	6
FGSG_07390	1313	1307	421	420	472	471	467	456
FGSG_07391	784	787	52	52	66	66	19	17
FGSG_07392	442	451	41	47	11	11	6	5
FGSG_07393	660	659	33	33	7	7	6	7
FGSG_07394	34	35	2	5	0	0	1	1
FGSG_07395	805	798	83	78	12	12	37	35
FGSG_07396	220	221	20	20	0	0	9	9
FGSG_07397	1671	1665	118	116	14	14	6	8
FGSG_07398	208	211	46	45	3	3	3	3
FGSG_13144	0	0	0	0	0	0	0	0
FGSG_20039	0	0	0	0	0	0	0	0
FGSG_07399	624	628	43	43	0	0	4	4
FGSG_07400	161	164	22	19	1	1	1	2
FGSG_07401	6593	6591	524	508	62	64	68	69
FGSG_07402	1847	1846	161	161	16	16	8	9
FGSG_07403	2	2	2	2	14	14	0	1
FGSG_13145	9	9	2	3	0	0	4	4
FGSG_07404	1115	1110	70	71	0	0	26	25
FGSG_07405	797	787	101	98	27	28	24	24
FGSG_07406	423	422	24	23	6	6	6	6
FGSG_07407	821	811	106	104	26	25	28	28
FGSG_07408	32	37	6	6	2	2	11	10
FGSG_07409	1130	1114	101	92	36	33	12	11
FGSG_07410	344	349	45	43	71	71	187	192
FGSG_07411	202	196	33	34	236	227	400	402
FGSG_07412	333	334	54	52	36	36	46	44
FGSG_07413	349	361	64	67	13	13	13	13
FGSG_07414	1519	1515	156	156	9	8	9	6
FGSG_13146	21	21	6	6	1	1	7	6
FGSG_07415	913	910	60	60	3	3	3	3
FGSG_07416	177	178	41	40	0	0	5	5
FGSG_07417	242	244	12	12	1	1	3	3
FGSG_07418	509	510	45	46	27	27	30	29
FGSG_07419	3214	3203	388	374	388	388	228	227
FGSG_07420	798	797	160	165	13	12	28	27
FGSG_07421	638	647	110	118	4	4	21	21
FGSG_07422	406	405	60	65	3	3	11	14
FGSG_07423	557	544	38	33	0	0	1	2
FGSG_07424	20	18	6	6	26	26	13	13
FGSG_07425	1975	1973	243	241	1151	1147	115	112
FGSG_07426	5268	5266	723	718	1481	1480	178	179
FGSG_07427	698	702	44	43	41	41	22	22
FGSG_07428	2378	2369	213	212	131	127	63	60
FGSG_07429	670	670	58	57	24	24	28	26
FGSG_13147	16	10	1	1	9	9	25	22
FGSG_13148	457	463	95	91	21	27	36	34
FGSG_07430	1517	1509	242	257	139	137	185	178
FGSG_07431	254	248	53	54	6	8	14	13
FGSG_07432	532	527	149	146	5	5	53	52
FGSG_07433	2787	2780	335	341	18	18	35	36
FGSG_13149	6	6	6	6	0	0	1	1
FGSG_07435	17	15	1	3	1	1	1	1
FGSG_07436	1026	1019	82	83	5	5	55	54
FGSG_07437	752	751	43	47	31	31	5	6
FGSG_07438	888	884	85	86	16	16	9	9
FGSG_07439	6137	6154	294	302	41	41	111	118
FGSG_07440	171	172	27	32	4	4	4	4
FGSG_07441	1669	1670	176	176	8	8	11	11
FGSG_07442	355	365	26	25	4	4	3	3
FGSG_07443	3283	3297	113	115	19	16	67	67
FGSG_07444	104	106	32	31	5	5	4	4
FGSG_07445	1722	1706	286	282	60	59	37	35
FGSG_07446	79	81	24	23	3	1	2	2
FGSG_07447	425	420	34	31	4	4	11	11
FGSG_07448	24	19	3	3	3	3	0	0
FGSG_07449	90	88	10	9	0	0	5	5
FGSG_07450	6915	6916	607	606	148	148	115	110
FGSG_07451	84	88	7	8	0	0	1	0
FGSG_07452	2311	2317	269	272	7	7	9	11
FGSG_07453	2426	2423	209	210	23	23	28	31
FGSG_07454	794	803	37	40	1	1	3	3
FGSG_07455	315	304	13	14	3	3	1	1
FGSG_07456	1179	1183	169	177	41	42	32	30
FGSG_07457	2459	2458	203	211	7	7	4	4
FGSG_07458	66	66	12	13	3	3	5	5
FGSG_07459	37	37	6	5	0	0	0	0
FGSG_07460	499	504	35	38	1	1	0	0
FGSG_13150	73	71	19	21	1	1	4	4
FGSG_13151	356	348	65	68	4	4	8	5
FGSG_07462	235	237	12	12	33	33	6	6
FGSG_07463	0	0	1	1	3	3	2	2
FGSG_07464	504	506	49	47	23	23	26	25
FGSG_07465	1389	1389	137	138	59	60	25	28
FGSG_07466	2474	2487	278	284	39	39	23	25
FGSG_07467	10573	10539	884	888	201	199	107	105
FGSG_07468	1949	1943	368	358	35	35	84	85
FGSG_07469	4103	4115	687	677	26	25	59	58
FGSG_07470	192	193	21	20	0	0	1	1
FGSG_07471	219	222	16	17	2	2	3	3
FGSG_07472	164	150	18	17	1	1	4	3
FGSG_07473	1767	1834	122	120	27	28	8	9
FGSG_07474	612	604	99	104	7	7	12	12
FGSG_07475	567	565	24	25	29	28	27	27
FGSG_07476	1472	1476	49	50	28	28	10	11
FGSG_07477	453	451	43	40	28	28	112	111
FGSG_07478	1230	1246	244	241	29	29	60	60
FGSG_07479	1077	1072	78	80	78	77	19	20
FGSG_07480	16773	16736	714	713	496	488	224	225
FGSG_13152	264	266	14	14	22	22	2	2
FGSG_13153	568	599	40	42	175	185	25	24
FGSG_13154	40	42	1	1	0	0	4	4
FGSG_13155	50	48	0	0	5	5	1	1
FGSG_07482	901	904	105	98	46	46	41	42
FGSG_07483	64	64	6	6	0	0	24	30
FGSG_07484	222	221	17	15	35	36	41	37
FGSG_07485	566	578	84	75	109	107	63	56
FGSG_13156	322	314	13	11	105	101	118	119
FGSG_07488	34589	34523	2059	2038	12282	12283	1869	1859
FGSG_07489	907	908	109	101	1156	1134	364	363
FGSG_07490	1	1	0	0	0	0	13	13
FGSG_07491	184	179	12	11	10	10	16	16
FGSG_07492	92	92	9	8	6	6	8	8
FGSG_07493	919	923	127	129	35	35	7	7
FGSG_07494	686	662	56	56	12	12	6	7
FGSG_13157	267	276	25	27	55	52	6	5
FGSG_07495	743	740	56	55	15	15	8	8
FGSG_07496	12	15	0	1	0	0	1	1
FGSG_07497	125	125	14	14	7	7	5	6
FGSG_07498	1605	1599	189	180	49	49	14	13
FGSG_07499	2652	2647	530	512	25	25	109	108
FGSG_07500	940	928	92	89	177	179	46	45
FGSG_20040	0	0	0	0	0	0	0	0
FGSG_07501	34	34	3	3	6	6	0	0
FGSG_07502	15	15	3	3	1	1	0	0
FGSG_07503	25	23	4	4	0	0	3	3
FGSG_07504	50	50	10	12	0	0	2	2
FGSG_07505	10	10	4	3	1	1	3	5
FGSG_13158	9	6	2	2	0	0	0	0
FGSG_07507	14	18	0	0	1	1	3	2
FGSG_07508	375	378	54	57	26	26	13	13
FGSG_07509	293	292	65	63	6	6	27	28
FGSG_07510	376	374	42	45	11	11	16	17
FGSG_07511	60	62	6	4	14	14	16	15
FGSG_07512	138	131	21	22	4	4	42	40
FGSG_07513	37	36	2	4	1	1	9	8
FGSG_07514	264	253	29	30	41	43	29	28
FGSG_07515	612	609	61	68	4552	4528	722	735
FGSG_20674	0	0	0	0	0	0	0	0
FGSG_07516	66	65	3	4	4	4	10	10
FGSG_07517	1146	1136	104	90	504	496	162	165
FGSG_07518	1337	1336	143	144	32	32	59	53
FGSG_07519	0	0	3	3	1	1	5	5
FGSG_07520	685	688	115	115	26	26	61	60
FGSG_07521	23	21	5	4	0	0	4	4
FGSG_07522	478	483	282	291	6	6	591	591
FGSG_07523	205	205	15	15	21	21	2	2
FGSG_07524	5077	5064	385	388	35	35	28	26
FGSG_07525	1573	1597	138	143	22	22	38	40
FGSG_07526	303	299	36	33	16	16	16	17
FGSG_07527	1228	1293	57	78	22	24	14	15
FGSG_07528	3211	3147	429	401	99	99	176	173
FGSG_07529	62	61	1	1	0	0	0	0
FGSG_07530	4	4	4	4	0	0	5	5
FGSG_20041	0	0	0	0	0	0	0	1
FGSG_07531	0	0	2	2	0	0	0	0
FGSG_07532	20	20	4	4	0	0	0	0
FGSG_07533	0	0	0	0	0	0	0	0
FGSG_13159	0	0	0	0	0	0	1	1
FGSG_07534	1	1	0	0	0	0	0	1
FGSG_07535	8	8	0	0	0	0	6	6
FGSG_07536	429	431	226	220	8	8	283	277
FGSG_20675	0	0	0	0	0	0	0	0
FGSG_07537	38	38	3	4	2	2	0	0
FGSG_07538	210	214	17	17	2	2	7	11
FGSG_13160	1129	1119	145	143	24	24	22	22
FGSG_07539	1442	1424	89	83	86	82	74	74
FGSG_07540	388	392	51	53	2	2	7	7
FGSG_07541	640	635	41	40	3	3	0	0
FGSG_07542	85	85	5	5	3	3	7	7
FGSG_07543	19	19	1	1	0	0	3	3
FGSG_07544	0	0	0	0	0	0	0	0
FGSG_07545	67	59	9	10	0	0	0	0
FGSG_07546	47	43	6	5	11	10	1	1
FGSG_07547	1423	1427	184	186	202	204	41	40
FGSG_13161	214	214	12	12	112	107	12	12
FGSG_13162	99	100	23	23	206	205	15	16
FGSG_07549	277	281	78	73	5	5	11	11
FGSG_07550	18	18	2	2	0	0	0	0
FGSG_07551	23	23	7	6	0	0	3	3
FGSG_07552	2	2	0	0	0	0	0	0
FGSG_07553	69	69	41	39	3	3	19	19
FGSG_07554	3120	3100	409	412	455	453	371	371
FGSG_07555	577	571	79	79	26	26	26	26
FGSG_07556	191	197	24	27	4	4	1	1
FGSG_07557	1	1	2	2	0	0	1	1
FGSG_07558	0	0	0	0	0	0	1	2
FGSG_07559	0	0	0	0	0	0	1	1
FGSG_07560	10	10	1	1	7	6	0	0
FGSG_07561	328	330	38	45	10	10	49	49
FGSG_07562	4	4	3	3	0	0	2	2
FGSG_13163	126	124	10	11	0	0	1	1
FGSG_13164	124	134	18	16	0	0	3	3
FGSG_07564	692	689	211	199	11	8	36	34
FGSG_20676	0	0	1	0	0	0	0	0
FGSG_07565	20	20	3	2	7	7	2	4
FGSG_07566	154	156	10	9	3	3	1	1
FGSG_07567	510	507	47	47	8	8	1	1
FGSG_07568	5	5	1	0	0	0	2	2
FGSG_07569	86	86	72	72	2	2	116	114
FGSG_07570	17	17	12	11	0	0	0	0
FGSG_07571	2	2	0	0	0	0	0	0
FGSG_07572	0	0	0	0	0	0	1	1
FGSG_07573	8	9	10	10	0	0	3	3
FGSG_07574	0	0	4	1	0	0	0	0
FGSG_07575	94	97	11	11	0	0	0	0
FGSG_07576	0	0	0	0	0	0	0	0
FGSG_07577	272	271	84	81	0	0	0	0
FGSG_07578	41	43	50	52	0	0	2	2
FGSG_07579	167	167	14	14	10	10	1	1
FGSG_07580	38	38	13	13	1	1	0	0
FGSG_13165	0	0	0	0	0	0	0	0
FGSG_07581	3	3	1	1	2	2	0	0
FGSG_07582	3894	3865	1052	1052	1165	1162	372	369
FGSG_07583	299	302	48	54	0	0	1	1
FGSG_07584	1	0	1	1	0	0	0	1
FGSG_07585	62	58	5	7	0	0	2	4
FGSG_13166	9	9	1	1	0	0	2	2
FGSG_13167	153	154	11	12	2	2	0	0
FGSG_07587	1224	1224	61	58	19	19	6	6
FGSG_07588	2426	2424	108	100	4	4	23	22
FGSG_07589	209	209	12	13	0	0	4	4
FGSG_07590	1	1	0	0	0	0	1	0
FGSG_07591	222	223	31	34	1	1	4	4
FGSG_07592	78	75	8	8	9	9	37	36
FGSG_07593	0	0	1	1	0	0	3	3
FGSG_07594	0	0	1	1	1	1	13	13
FGSG_13168	27	27	0	0	42	41	7	8
FGSG_07595	8823	8720	459	440	1291	1267	146	144
FGSG_07596	3350	3323	859	849	3938	3932	840	833
FGSG_07597	375	374	53	55	1242	1242	181	187
FGSG_07598	5	5	1	1	29	29	6	7
FGSG_20677	0	0	0	0	0	0	2	2
FGSG_07599	2	2	1	1	0	0	2	2
FGSG_07600	2	2	2	2	0	0	6	6
FGSG_07601	55	53	4	4	2	2	2	2
FGSG_07602	496	497	61	64	7	7	4	4
FGSG_07603	1	1	0	0	0	0	0	0
FGSG_07604	6	6	2	2	0	0	1	1
FGSG_07605	2	2	0	0	0	0	1	1
FGSG_07606	28	28	1	2	4	4	3	3
FGSG_13169	296	299	17	16	6	8	1	1
FGSG_13170	0	0	0	0	0	0	0	0
FGSG_13171	96	97	7	7	0	0	0	0
FGSG_07608	192	188	51	50	1	1	24	24
FGSG_07609	823	830	31	39	30	28	6	6
FGSG_07610	154	153	20	19	4	4	5	6
FGSG_07611	0	0	0	0	0	0	0	0
FGSG_07612	7	7	0	0	0	0	1	1
FGSG_07613	24	24	6	6	0	0	1	1
FGSG_07614	0	0	0	0	0	0	1	1
FGSG_07615	1	1	2	1	0	0	0	0
FGSG_07616	24	20	4	4	0	0	0	0
FGSG_07617	36	36	5	5	0	0	4	4
FGSG_13172	101	101	5	5	2	2	3	3
FGSG_13173	0	0	0	0	0	0	1	1
FGSG_07619	2	2	0	0	1	1	1	1
FGSG_07620	16	7	2	1	3	3	2	2
FGSG_07621	132	135	6	11	1	1	2	2
FGSG_07622	59	59	16	15	0	0	436	435
FGSG_07623	1781	1769	288	284	74	74	24	21
FGSG_07624	10	10	3	3	5	5	0	1
FGSG_07625	0	0	1	1	0	0	0	0
FGSG_07626	1	1	0	1	0	0	0	0
FGSG_13174	0	0	0	0	0	0	0	0
FGSG_07627	1	1	1	1	1	1	2	3
FGSG_07628	5	5	0	0	0	0	2	2
FGSG_07629	29	29	15	13	34	34	5	5
FGSG_07630	105	90	12	10	127	103	33	27
FGSG_07631	1854	1849	722	701	977	985	6950	6919
FGSG_07632	20	20	3	3	74	74	3	3
FGSG_07633	151	154	92	87	4	4	3	3
FGSG_07634	0	0	0	0	0	0	0	0
FGSG_07635	0	0	0	0	0	0	0	0
FGSG_07636	8	6	0	0	0	0	0	0
FGSG_07637	18	18	3	3	0	0	1	1
FGSG_07638	86	86	7	9	1	1	3	3
FGSG_07639	0	0	0	0	0	0	45	47
FGSG_07640	24	24	0	0	0	0	0	0
FGSG_07641	6	6	0	0	0	0	0	0
FGSG_07642	19	19	0	0	2	2	1	1
FGSG_07643	8	8	0	0	0	0	0	0
FGSG_07644	0	0	2	2	0	0	0	0
FGSG_07645	0	0	0	0	0	0	0	0
FGSG_07646	0	0	0	0	0	0	0	0
FGSG_07647	0	0	0	0	0	0	0	0
FGSG_07648	2	2	2	1	0	0	0	0
FGSG_07649	0	0	0	0	0	0	0	0
FGSG_07650	13	14	15	15	0	0	1	1
FGSG_07651	18	19	25	25	2	2	505	502
FGSG_13175	0	0	0	0	0	0	0	0
FGSG_07652	0	0	0	0	0	0	0	0
FGSG_07653	2	1	0	0	0	0	0	0
FGSG_13176	477	475	47	45	0	0	8	11
FGSG_13177	52	49	36	23	1	1	2	2
FGSG_13178	0	0	0	1	0	0	0	0
FGSG_07655	645	644	76	74	9	9	0	0
FGSG_07656	0	0	0	0	0	0	0	0
FGSG_07657	103	103	10	12	0	0	0	0
FGSG_13179	1	1	0	0	0	0	0	0
FGSG_07658	0	0	0	0	0	0	0	0
FGSG_07659	167	163	19	17	11	11	4	4
FGSG_07660	96	95	6	6	8	8	16	16
FGSG_07661	5	5	1	1	0	0	0	0
FGSG_07662	0	0	0	0	0	0	0	0
FGSG_07663	28	28	0	0	1	1	0	0
FGSG_07664	8	8	1	1	0	0	0	0
FGSG_07665	40	40	0	0	2	2	5	5
FGSG_07666	427	424	36	34	1	1	1	1
FGSG_13180	2	2	0	0	2	2	0	0
FGSG_07667	40	42	4	4	3	3	27	28
FGSG_07668	7	7	0	0	0	0	1	1
FGSG_07669	60	58	4	3	3	3	0	0
FGSG_07670	3	3	0	0	0	0	1	1
FGSG_07671	44	44	2	3	1	1	11	11
FGSG_07672	21	21	3	3	0	0	3	4
FGSG_07673	8	9	3	3	0	0	1	1
FGSG_07674	400	400	20	19	0	0	4	4
FGSG_13181	0	0	0	0	0	0	0	0
FGSG_13182	59	58	5	5	0	0	0	0
FGSG_13183	0	0	0	0	0	0	0	0
FGSG_07676	0	0	0	0	0	0	0	0
FGSG_13184	0	0	0	0	0	0	0	0
FGSG_13185	19	18	1	2	0	0	1	1
FGSG_07678	7	7	3	3	0	0	2	2
FGSG_07679	6	6	3	3	0	0	1	1
FGSG_20678	0	0	0	0	0	0	0	0
FGSG_07680	1	1	1	1	0	0	1	1
FGSG_13186	39	39	14	14	0	0	3	3
FGSG_13187	0	0	0	0	0	0	0	0
FGSG_07682	24	24	4	4	2	2	0	1
FGSG_07683	76	76	14	15	50	50	83	80
FGSG_07684	12	12	9	6	0	0	13	12
FGSG_07685	223	223	49	46	11	11	3	2
FGSG_20679	0	0	0	0	0	0	0	0
FGSG_07686	0	0	0	0	0	0	1	1
FGSG_07687	7	7	2	2	0	0	2	2
FGSG_07688	251	251	40	42	2	2	8	6
FGSG_07689	10	10	6	6	0	0	10	11
FGSG_07690	19	19	2	2	4	4	3	3
FGSG_07691	0	0	0	0	0	0	0	0
FGSG_07692	16	16	1	1	1	1	0	0
FGSG_07693	20	20	2	2	0	0	1	1
FGSG_13188	1	1	0	0	0	0	1	1
FGSG_13189	0	0	0	0	0	0	0	0
FGSG_07695	9	9	0	0	0	0	3	2
FGSG_07696	2	2	0	0	0	0	0	0
FGSG_13190	121	129	17	19	6	6	115	119
FGSG_13191	37	31	6	3	1	1	0	0
FGSG_07698	0	0	1	1	0	0	0	0
FGSG_07699	0	0	0	0	0	0	0	0
FGSG_20680	0	0	0	0	0	0	0	0
FGSG_13192	0	0	0	0	0	0	0	0
FGSG_07700	4	4	0	0	0	0	0	0
FGSG_07701	1	1	0	0	0	0	0	0
FGSG_07702	0	0	0	0	0	0	0	0
FGSG_13193	0	0	0	0	0	0	0	0
FGSG_13194	5	5	0	2	0	0	9	9
FGSG_07704	9	9	0	0	0	0	0	0
FGSG_07705	0	0	2	2	0	0	0	0
FGSG_13195	0	0	2	2	0	0	0	0
FGSG_13196	0	0	0	0	0	0	0	0
FGSG_07707	0	0	0	0	0	0	0	0
FGSG_07708	2	2	1	1	0	0	0	0
FGSG_07709	1	1	1	1	0	0	1	1
FGSG_07710	0	0	0	0	0	0	0	0
FGSG_20681	0	0	0	0	0	0	0	0
FGSG_20682	7	4	4	6	0	0	0	0
FGSG_07711	313	317	37	35	37	37	1	1
FGSG_13197	68	68	9	10	3	3	13	12
FGSG_13198	2	2	2	2	0	0	1	1
FGSG_07713	306	308	36	45	0	0	0	0
FGSG_07714	0	0	0	0	0	0	0	0
FGSG_07715	0	0	0	0	0	0	28	28
FGSG_07716	0	0	0	0	0	0	0	0
FGSG_07717	0	0	0	0	0	0	0	0
FGSG_13199	17	17	1	1	0	0	0	0
FGSG_07718	4	3	0	0	0	0	0	0
FGSG_07719	3	3	0	0	0	0	4	4
FGSG_07720	0	0	0	0	0	0	0	0
FGSG_07721	0	0	0	0	0	0	0	0
FGSG_07722	0	0	0	0	0	0	1	1
FGSG_07723	0	0	0	0	0	0	0	0
FGSG_07724	0	0	0	0	0	0	0	0
FGSG_07725	0	0	0	0	0	0	0	0
FGSG_13200	0	0	0	0	0	0	0	0
FGSG_07726	7	7	6	6	0	0	6	6
FGSG_13201	3	3	1	1	0	0	0	0
FGSG_13202	0	0	0	0	0	0	0	0
FGSG_07728	0	0	0	2	0	0	0	0
FGSG_13203	0	0	0	0	0	0	1	1
FGSG_07729	0	0	0	0	0	0	3	3
FGSG_07730	0	0	0	0	0	0	1	1
FGSG_13204	0	0	0	0	0	0	0	0
FGSG_07731	0	0	0	0	0	0	0	0
FGSG_13205	0	0	0	0	0	0	0	0
FGSG_13206	0	0	0	0	0	0	0	0
FGSG_13207	0	0	0	0	0	0	0	0
FGSG_13208	0	0	0	0	0	0	1	1
FGSG_07734	0	0	0	0	0	0	0	0
FGSG_07735	3	3	0	0	0	0	0	0
FGSG_07736	5	5	1	1	0	0	0	0
FGSG_07737	0	0	0	0	0	0	0	0
FGSG_07738	0	0	0	0	0	0	0	0
FGSG_07739	0	0	0	0	0	0	0	0
FGSG_13209	0	0	0	0	0	0	0	0
FGSG_13210	11	11	0	0	0	0	0	0
FGSG_13211	0	0	0	0	1	1	0	0
FGSG_07741	14	14	0	0	4	4	0	0
FGSG_07742	39	39	8	10	64	64	3	3
FGSG_07743	33	33	1	1	147	144	2	2
FGSG_07744	0	0	0	0	3	3	0	0
FGSG_07745	0	0	0	0	0	0	0	0
FGSG_07746	24	24	1	1	4	4	0	0
FGSG_07747	7	7	0	0	1	1	0	0
FGSG_07748	0	0	0	0	0	0	0	0
FGSG_13212	80	80	2	2	12	12	0	0
FGSG_13213	0	0	0	0	0	0	0	0
FGSG_07750	0	0	0	0	0	0	0	0
FGSG_07751	58	58	3	3	0	0	0	0
FGSG_07752	4	4	0	0	2	2	2	2
FGSG_13214	0	0	0	0	0	0	0	0
FGSG_07753	912	910	84	83	73	73	2	2
FGSG_07754	24	25	3	3	0	0	2	2
FGSG_07755	0	0	0	0	0	0	1	1
FGSG_13215	0	0	0	0	0	0	0	0
FGSG_07756	0	0	2	2	0	0	0	0
FGSG_07757	2	2	2	2	0	0	0	0
FGSG_07758	3	3	0	0	0	0	0	0
FGSG_07759	0	0	0	0	0	0	0	0
FGSG_07760	0	0	0	0	0	0	0	0
FGSG_20683	0	0	0	0	0	0	0	0
FGSG_07761	65	68	13	11	2	2	2	2
FGSG_07762	0	0	0	0	0	0	0	0
FGSG_07763	0	0	0	0	0	0	0	0
FGSG_13216	0	0	0	0	0	0	0	0
FGSG_07764	0	0	1	1	0	0	0	0
FGSG_07765	0	0	1	1	0	0	0	0
FGSG_07766	0	0	0	0	0	0	0	0
FGSG_07767	0	0	0	0	3	3	0	0
FGSG_07768	2828	2897	174	172	385	391	63	67
FGSG_07769	0	0	0	0	0	0	2	2
FGSG_07770	16	16	0	0	0	0	0	0
FGSG_07771	0	0	0	0	0	0	0	0
FGSG_07772	4	4	0	0	0	0	0	0
FGSG_13217	0	0	1	0	0	0	0	0
FGSG_07773	842	843	52	47	2	2	0	0
FGSG_20684	0	0	0	0	0	0	0	0
FGSG_20685	0	0	0	0	0	0	0	0
FGSG_13218	0	0	0	0	0	0	0	0
FGSG_07774	393	393	49	43	141	141	35	36
FGSG_07775	0	0	1	1	0	0	1	1
FGSG_07776	116	117	34	35	0	0	3	4
FGSG_07777	10	10	5	6	7	7	0	2
FGSG_07778	13	13	4	3	0	0	0	0
FGSG_13219	0	0	0	0	0	0	0	0
FGSG_13220	0	0	0	0	0	0	0	0
FGSG_07780	0	0	0	0	0	0	0	0
FGSG_07781	3	3	4	4	0	0	1	1
FGSG_07782	68	68	2	2	0	0	1	1
FGSG_07783	755	754	65	68	24	24	1	1
FGSG_07784	0	0	0	0	0	0	0	0
FGSG_07785	0	0	0	0	0	0	0	0
FGSG_07786	0	0	0	0	0	0	2	2
FGSG_07787	0	0	0	0	0	0	0	0
FGSG_07788	0	0	0	0	0	0	0	0
FGSG_07789	11	11	0	0	0	0	0	0
FGSG_07790	285	286	30	30	93	96	27	28
FGSG_07791	10	10	5	5	0	0	4	4
FGSG_07792	20	20	5	5	2	2	14	15
FGSG_07793	14	14	2	2	0	0	6	6
FGSG_13221	0	0	0	0	0	0	0	0
FGSG_07794	9	9	0	0	0	0	0	0
FGSG_07795	0	0	0	0	0	0	0	0
FGSG_07796	0	0	0	0	0	0	0	0
FGSG_07797	0	0	1	1	3	3	0	0
FGSG_07798	1	1	1	1	0	0	1	1
FGSG_13222	0	0	0	0	0	0	0	0
FGSG_13223	0	0	0	0	0	0	0	0
FGSG_07800	0	0	0	0	0	0	0	0
FGSG_07801	0	0	0	0	0	0	0	0
FGSG_07802	0	0	0	0	0	0	2	2
FGSG_07803	1	1	0	0	0	0	2	2
FGSG_07804	0	0	0	0	0	0	0	0
FGSG_07805	5	5	1	1	0	0	1	1
FGSG_13224	7	7	0	0	0	0	0	0
FGSG_13225	0	0	1	1	0	0	1	1
FGSG_07807	2	2	0	0	0	0	1	1
FGSG_07808	3	3	4	4	0	0	0	0
FGSG_13226	0	0	0	0	0	0	0	0
FGSG_07809	0	0	0	0	0	0	0	0
FGSG_07810	126	126	2	2	15	12	5	3
FGSG_13227	15	16	0	0	1	1	4	6
FGSG_13228	0	0	0	0	0	0	0	0
FGSG_13229	2	2	0	0	0	0	0	0
FGSG_13230	734	734	21	22	14	13	2	2
FGSG_07812	29	25	5	3	0	0	0	0
FGSG_07813	0	0	0	0	0	0	0	0
FGSG_07814	3	3	1	1	0	0	0	0
FGSG_07815	1	1	2	2	0	0	0	0
FGSG_20042	0	0	0	0	0	0	0	0
FGSG_07816	16	16	13	13	0	0	2	2
FGSG_07817	3	3	0	0	0	0	1	1
FGSG_07818	0	0	0	0	0	0	0	0
FGSG_07819	0	0	0	0	0	0	0	0
FGSG_07820	13	13	4	3	0	0	4	4
FGSG_07821	10	10	2	2	2	2	8	7
FGSG_07822	32	32	16	17	2	2	112	109
FGSG_07823	9	9	6	6	0	0	3	4
FGSG_07824	17	17	2	3	2	2	12	11
FGSG_07825	6	6	0	0	0	0	0	0
FGSG_07826	0	0	1	0	0	0	0	0
FGSG_07827	0	0	1	1	0	0	0	0
FGSG_07828	0	0	0	0	0	0	0	0
FGSG_07829	0	0	0	0	0	0	0	0
FGSG_07830	1949	1954	194	195	24	24	107	108
FGSG_07831	315	317	30	32	3	3	22	19
FGSG_07832	1112	1116	159	169	142	144	29	36
FGSG_07833	1361	1355	78	80	12	12	12	11
FGSG_07834	240	230	5	4	19	16	2	2
FGSG_07835	79	81	0	0	7	7	0	0
FGSG_07836	7	7	0	0	0	0	0	0
FGSG_20686	0	0	0	0	0	0	0	0
